time,front_x
1.565,0.000675
1.5675,0.000675
1.57,0.000675
1.5725,0.000675
1.575,0.000675
1.5775,0.000675
1.58,0.000675
1.5825,0.000675
1.585,0.000675
1.5875,0.000675
1.59,0.000675
1.5925,0.000675
1.595,0.000675
1.5975,0.000675
1.6,0.000675
1.6025,0.000675
1.605,0.000675
1.6075,0.000675
1.61,0.000675
1.6125,0.000675
1.615,0.000675
1.6175,0.000675
1.62,0.000675
1.6225,0.000675
1.625,0.000675
1.6275,0.000675
1.63,0.000675
1.6325,0.000675
1.635,0.000675
1.6375,0.000675
1.64,0.000675
1.6425,0.000675
1.645,0.000675
1.6475,0.000675
1.65,0.000675
1.6525,0.000675
1.655,0.000675
1.6575,0.000675
1.66,0.000675
1.6625,0.000675
1.665,0.000675
1.6675,0.000675
1.67,0.000675
1.6725,0.000675
1.675,0.000675
1.6775,0.000675
1.68,0.000675
1.6825,0.000675
1.685,0.000725
1.6875,0.000725
1.69,0.000725
1.6925,0.000725
1.695,0.000725
1.6975,0.000725
1.7,0.000725
1.7025,0.000725
1.705,0.000725
1.7075,0.000725
1.71,0.000725
1.7125,0.000725
1.715,0.000725
1.7175,0.000725
1.72,0.000725
1.7225,0.000725
1.725,0.000725
1.7275,0.000725
1.73,0.000725
1.7325,0.000725
1.735,0.000725
1.7375,0.000725
1.74,0.000725
1.7425,0.000725
1.745,0.000725
1.7475,0.000725
1.75,0.000725
1.7525,0.000725
1.755,0.000725
1.7575,0.000725
1.76,0.000725
1.7625,0.000725
1.765,0.000725
1.7675,0.000725
1.77,0.000725
1.7725,0.000725
1.775,0.000725
1.7775,0.000725
1.78,0.000725
1.7825,0.000725
1.785,0.000725
1.7875,0.000725
1.79,0.000725
1.7925,0.000725
1.795,0.000725
1.7975,0.000725
1.8,0.000725
1.8025,0.000725
1.805,0.000725
1.8075,0.000725
1.81,0.000725
1.8125,0.000725
1.815,0.000725
1.8175,0.000725
1.82,0.000725
1.8225,0.000725
1.825,0.000725
1.8275,0.000725
1.83,0.000725
1.8325,0.000725
1.835,0.000725
1.8375,0.000725
1.84,0.000725
1.8425,0.000725
1.845,0.000725
1.8475,0.000725
1.85,0.000725
1.8525,0.000725
1.855,0.000725
1.8575,0.000725
1.86,0.000725
1.8625,0.000725
1.865,0.000725
1.8675,0.000725
1.87,0.000725
1.8725,0.000725
1.875,0.000725
1.8775,0.000725
1.88,0.000725
1.8825,0.000725
1.885,0.000725
1.8875,0.000725
1.89,0.000725
1.8925,0.000725
1.895,0.000725
1.8975,0.000725
1.9,0.000725
1.9025,0.000725
1.905,0.000725
1.9075,0.000725
1.91,0.000725
1.9125,0.000725
1.915,0.000725
1.9175,0.000725
1.92,0.000725
1.9225,0.000725
1.925,0.000725
1.9275,0.000725
1.93,0.000725
1.9325,0.000725
1.935,0.000725
1.9375,0.000725
1.94,0.000725
1.9425,0.000725
1.945,0.000775
1.9475,0.000775
1.95,0.000775
1.9525,0.000775
1.955,0.000775
1.9575,0.000775
1.96,0.000775
1.9625,0.000775
1.965,0.000775
1.9675,0.000775
1.97,0.000775
1.9725,0.000775
1.975,0.000775
1.9775,0.000775
1.98,0.000775
1.9825,0.000775
1.985,0.000775
1.9875,0.000775
1.99,0.000775
1.9925,0.000775
1.995,0.000775
1.9975,0.000775
2,0.000775
2.0025,0.000775
2.005,0.000775
2.0075,0.000775
2.01,0.000775
2.0125,0.000775
2.015,0.000775
2.0175,0.000775
2.02,0.000775
2.0225,0.000775
2.025,0.000775
2.0275,0.000775
2.03,0.000775
2.0325,0.000775
2.035,0.000775
2.0375,0.000775
2.04,0.000775
2.0425,0.000775
2.045,0.000775
2.0475,0.000775
2.05,0.000775
2.0525,0.000775
2.055,0.000775
2.0575,0.000775
2.06,0.000775
2.0625,0.000775
2.065,0.000775
2.0675,0.000775
2.07,0.000775
2.0725,0.000775
2.075,0.000775
2.0775,0.000775
2.08,0.000775
2.0825,0.000775
2.085,0.000775
2.0875,0.000775
2.09,0.000775
2.0925,0.000775
2.095,0.000775
2.0975,0.000775
2.1,0.000775
2.1025,0.000775
2.105,0.000775
2.1075,0.000775
2.11,0.000775
2.1125,0.000775
2.115,0.000775
2.1175,0.000775
2.12,0.000775
2.1225,0.000775
2.125,0.000775
2.1275,0.000775
2.13,0.000775
2.1325,0.000775
2.135,0.000775
2.1375,0.000775
2.14,0.000775
2.1425,0.000775
2.145,0.000775
2.1475,0.000775
2.15,0.000775
2.1525,0.000775
2.155,0.000775
2.1575,0.000775
2.16,0.000775
2.1625,0.000775
2.165,0.000775
2.1675,0.000775
2.17,0.000775
2.1725,0.000775
2.175,0.000775
2.1775,0.000775
2.18,0.000775
2.1825,0.000775
2.185,0.000775
2.1875,0.000775
2.19,0.000775
2.1925,0.000775
2.195,0.000775
2.1975,0.000775
2.2,0.000775
2.2025,0.000775
2.205,0.000775
2.2075,0.000775
2.21,0.000775
2.2125,0.000775
2.215,0.000775
2.2175,0.000775
2.22,0.000775
2.2225,0.000775
2.225,0.000825
2.2275,0.000825
2.23,0.000825
2.2325,0.000825
2.235,0.000825
2.2375,0.000825
2.24,0.000825
2.2425,0.000825
2.245,0.000825
2.2475,0.000825
2.25,0.000825
2.2525,0.000825
2.255,0.000825
2.2575,0.000825
2.26,0.000825
2.2625,0.000825
2.265,0.000825
2.2675,0.000825
2.27,0.000825
2.2725,0.000825
2.275,0.000825
2.2775,0.000825
2.28,0.000825
2.2825,0.000825
2.285,0.000825
2.2875,0.000825
2.29,0.000825
2.2925,0.000825
2.295,0.000825
2.2975,0.000825
2.3,0.000825
2.3025,0.000825
2.305,0.000825
2.3075,0.000825
2.31,0.000825
2.3125,0.000825
2.315,0.000825
2.3175,0.000825
2.32,0.000825
2.3225,0.000825
2.325,0.000825
2.3275,0.000825
2.33,0.000825
2.3325,0.000825
2.335,0.000825
2.3375,0.000825
2.34,0.000825
2.3425,0.000825
2.345,0.000825
2.3475,0.000825
2.35,0.000825
2.3525,0.000825
2.355,0.000825
2.3575,0.000825
2.36,0.000825
2.3625,0.000825
2.365,0.000825
2.3675,0.000825
2.37,0.000825
2.3725,0.000825
2.375,0.000825
2.3775,0.000825
2.38,0.000825
2.3825,0.000825
2.385,0.000825
2.3875,0.000825
2.39,0.000825
2.3925,0.000825
2.395,0.000825
2.3975,0.000825
2.4,0.000825
2.4025,0.000825
2.405,0.000825
2.4075,0.000825
2.41,0.000825
2.4125,0.000825
2.415,0.000825
2.4175,0.000825
2.42,0.000825
2.4225,0.000825
2.425,0.000825
2.4275,0.000825
2.43,0.000825
2.4325,0.000825
2.435,0.000825
2.4375,0.000825
2.44,0.000825
2.4425,0.000825
2.445,0.000825
2.4475,0.000825
2.45,0.000825
2.4525,0.000825
2.455,0.000825
2.4575,0.000825
2.46,0.000825
2.4625,0.000825
2.465,0.000825
2.4675,0.000825
2.47,0.000825
2.4725,0.000825
2.475,0.000825
2.4775,0.000825
2.48,0.000825
2.4825,0.000825
2.485,0.000825
2.4875,0.000825
2.49,0.000825
2.4925,0.000825
2.495,0.000825
2.4975,0.000825
2.5,0.000825
2.5025,0.000825
2.505,0.000825
2.5075,0.000825
2.51,0.000825
2.5125,0.000825
2.515,0.000825
2.5175,0.000825
2.52,0.000825
2.5225,0.000825
2.525,0.000875
2.5275,0.000875
2.53,0.000875
2.5325,0.000875
2.535,0.000875
2.5375,0.000875
2.54,0.000875
2.5425,0.000875
2.545,0.000875
2.5475,0.000875
2.55,0.000875
2.5525,0.000875
2.555,0.000875
2.5575,0.000875
2.56,0.000875
2.5625,0.000875
2.565,0.000875
2.5675,0.000875
2.57,0.000875
2.5725,0.000875
2.575,0.000875
2.5775,0.000875
2.58,0.000875
2.5825,0.000875
2.585,0.000875
2.5875,0.000875
2.59,0.000875
2.5925,0.000875
2.595,0.000875
2.5975,0.000875
2.6,0.000875
2.6025,0.000875
2.605,0.000875
2.6075,0.000875
2.61,0.000875
2.6125,0.000875
2.615,0.000875
2.6175,0.000875
2.62,0.000875
2.6225,0.000875
2.625,0.000875
2.6275,0.000875
2.63,0.000875
2.6325,0.000875
2.635,0.000875
2.6375,0.000875
2.64,0.000875
2.6425,0.000875
2.645,0.000875
2.6475,0.000875
2.65,0.000875
2.6525,0.000875
2.655,0.000875
2.6575,0.000875
2.66,0.000875
2.6625,0.000875
2.665,0.000875
2.6675,0.000875
2.67,0.000875
2.6725,0.000875
2.675,0.000875
2.6775,0.000875
2.68,0.000875
2.6825,0.000875
2.685,0.000875
2.6875,0.000875
2.69,0.000875
2.6925,0.000875
2.695,0.000875
2.6975,0.000875
2.7,0.000875
2.7025,0.000875
2.705,0.000875
2.7075,0.000875
2.71,0.000875
2.7125,0.000875
2.715,0.000875
2.7175,0.000875
2.72,0.000875
2.7225,0.000875
2.725,0.000875
2.7275,0.000875
2.73,0.000875
2.7325,0.000875
2.735,0.000875
2.7375,0.000875
2.74,0.000875
2.7425,0.000875
2.745,0.000875
2.7475,0.000875
2.75,0.000875
2.7525,0.000875
2.755,0.000875
2.7575,0.000875
2.76,0.000875
2.7625,0.000875
2.765,0.000875
2.7675,0.000875
2.77,0.000875
2.7725,0.000875
2.775,0.000875
2.7775,0.000875
2.78,0.000875
2.7825,0.000875
2.785,0.000875
2.7875,0.000875
2.79,0.000875
2.7925,0.000875
2.795,0.000875
2.7975,0.000875
2.8,0.000875
2.8025,0.000875
2.805,0.000875
2.8075,0.000875
2.81,0.000875
2.8125,0.000875
2.815,0.000875
2.8175,0.000875
2.82,0.000875
2.8225,0.000875
2.825,0.000875
2.8275,0.000875
2.83,0.000875
2.8325,0.000875
2.835,0.000875
2.8375,0.000875
2.84,0.000925
2.8425,0.000925
2.845,0.000925
2.8475,0.000925
2.85,0.000925
2.8525,0.000925
2.855,0.000925
2.8575,0.000925
2.86,0.000925
2.8625,0.000925
2.865,0.000925
2.8675,0.000925
2.87,0.000925
2.8725,0.000925
2.875,0.000925
2.8775,0.000925
2.88,0.000925
2.8825,0.000925
2.885,0.000925
2.8875,0.000925
2.89,0.000925
2.8925,0.000925
2.895,0.000925
2.8975,0.000925
2.9,0.000925
2.9025,0.000925
2.905,0.000925
2.9075,0.000925
2.91,0.000925
2.9125,0.000925
2.915,0.000925
2.9175,0.000925
2.92,0.000925
2.9225,0.000925
2.925,0.000925
2.9275,0.000925
2.93,0.000925
2.9325,0.000925
2.935,0.000925
2.9375,0.000925
2.94,0.000925
2.9425,0.000925
2.945,0.000925
2.9475,0.000925
2.95,0.000925
2.9525,0.000925
2.955,0.000925
2.9575,0.000925
2.96,0.000925
2.9625,0.000925
2.965,0.000925
2.9675,0.000925
2.97,0.000925
2.9725,0.000925
2.975,0.000925
2.9775,0.000925
2.98,0.000925
2.9825,0.000925
2.985,0.000925
2.9875,0.000925
2.99,0.000925
2.9925,0.000925
2.995,0.000925
2.9975,0.000925
3,0.000925
3.0025,0.000925
3.005,0.000925
3.0075,0.000925
3.01,0.000925
3.0125,0.000925
3.015,0.000925
3.0175,0.000925
3.02,0.000925
3.0225,0.000925
3.025,0.000925
3.0275,0.000925
3.03,0.000925
3.0325,0.000925
3.035,0.000925
3.0375,0.000925
3.04,0.000925
3.0425,0.000925
3.045,0.000925
3.0475,0.000925
3.05,0.000925
3.0525,0.000925
3.055,0.000925
3.0575,0.000925
3.06,0.000925
3.0625,0.000925
3.065,0.000925
3.0675,0.000925
3.07,0.000925
3.0725,0.000925
3.075,0.000925
3.0775,0.000925
3.08,0.000925
3.0825,0.000925
3.085,0.000925
3.0875,0.000925
3.09,0.000925
3.0925,0.000925
3.095,0.000925
3.0975,0.000925
3.1,0.000925
3.1025,0.000925
3.105,0.000925
3.1075,0.000925
3.11,0.000925
3.1125,0.000925
3.115,0.000925
3.1175,0.000925
3.12,0.000925
3.1225,0.000925
3.125,0.000925
3.1275,0.000925
3.13,0.000925
3.1325,0.000925
3.135,0.000925
3.1375,0.000925
3.14,0.000925
3.1425,0.000925
3.145,0.000925
3.1475,0.000925
3.15,0.000925
3.1525,0.000925
3.155,0.000925
3.1575,0.000925
3.16,0.000925
3.1625,0.000925
3.165,0.000925
3.1675,0.000925
3.17,0.000925
3.1725,0.000925
3.175,0.000925
3.1775,0.000975
3.18,0.000975
3.1825,0.000975
3.185,0.000975
3.1875,0.000975
3.19,0.000975
3.1925,0.000975
3.195,0.000975
3.1975,0.000975
3.2,0.000975
3.2025,0.000975
3.205,0.000975
3.2075,0.000975
3.21,0.000975
3.2125,0.000975
3.215,0.000975
3.2175,0.000975
3.22,0.000975
3.2225,0.000975
3.225,0.000975
3.2275,0.000975
3.23,0.000975
3.2325,0.000975
3.235,0.000975
3.2375,0.000975
3.24,0.000975
3.2425,0.000975
3.245,0.000975
3.2475,0.000975
3.25,0.000975
3.2525,0.000975
3.255,0.000975
3.2575,0.000975
3.26,0.000975
3.2625,0.000975
3.265,0.000975
3.2675,0.000975
3.27,0.000975
3.2725,0.000975
3.275,0.000975
3.2775,0.000975
3.28,0.000975
3.2825,0.000975
3.285,0.000975
3.2875,0.000975
3.29,0.000975
3.2925,0.000975
3.295,0.000975
3.2975,0.000975
3.3,0.000975
3.3025,0.000975
3.305,0.000975
3.3075,0.000975
3.31,0.000975
3.3125,0.000975
3.315,0.000975
3.3175,0.000975
3.32,0.000975
3.3225,0.000975
3.325,0.000975
3.3275,0.000975
3.33,0.000975
3.3325,0.000975
3.335,0.000975
3.3375,0.000975
3.34,0.000975
3.3425,0.000975
3.345,0.000975
3.3475,0.000975
3.35,0.000975
3.3525,0.000975
3.355,0.000975
3.3575,0.000975
3.36,0.000975
3.3625,0.000975
3.365,0.000975
3.3675,0.000975
3.37,0.000975
3.3725,0.000975
3.375,0.000975
3.3775,0.000975
3.38,0.000975
3.3825,0.000975
3.385,0.000975
3.3875,0.000975
3.39,0.000975
3.3925,0.000975
3.395,0.000975
3.3975,0.000975
3.4,0.000975
3.4025,0.000975
3.405,0.000975
3.4075,0.000975
3.41,0.000975
3.4125,0.000975
3.415,0.000975
3.4175,0.000975
3.42,0.000975
3.4225,0.000975
3.425,0.000975
3.4275,0.000975
3.43,0.000975
3.4325,0.000975
3.435,0.000975
3.4375,0.000975
3.44,0.000975
3.4425,0.000975
3.445,0.000975
3.4475,0.000975
3.45,0.000975
3.4525,0.000975
3.455,0.000975
3.4575,0.000975
3.46,0.000975
3.4625,0.000975
3.465,0.000975
3.4675,0.000975
3.47,0.000975
3.4725,0.000975
3.475,0.000975
3.4775,0.000975
3.48,0.000975
3.4825,0.000975
3.485,0.000975
3.4875,0.000975
3.49,0.000975
3.4925,0.000975
3.495,0.000975
3.4975,0.000975
3.5,0.000975
3.5025,0.000975
3.505,0.000975
3.5075,0.000975
3.51,0.000975
3.5125,0.000975
3.515,0.000975
3.5175,0.000975
3.52,0.000975
3.5225,0.000975
3.525,0.000975
3.5275,0.000975
3.53,0.000975
3.5325,0.001025
3.535,0.001025
3.5375,0.001025
3.54,0.001025
3.5425,0.001025
3.545,0.001025
3.5475,0.001025
3.55,0.001025
3.5525,0.001025
3.555,0.001025
3.5575,0.001025
3.56,0.001025
3.5625,0.001025
3.565,0.001025
3.5675,0.001025
3.57,0.001025
3.5725,0.001025
3.575,0.001025
3.5775,0.001025
3.58,0.001025
3.5825,0.001025
3.585,0.001025
3.5875,0.001025
3.59,0.001025
3.5925,0.001025
3.595,0.001025
3.5975,0.001025
3.6,0.001025
3.6025,0.001025
3.605,0.001025
3.6075,0.001025
3.61,0.001025
3.6125,0.001025
3.615,0.001025
3.6175,0.001025
3.62,0.001025
3.6225,0.001025
3.625,0.001025
3.6275,0.001025
3.63,0.001025
3.6325,0.001025
3.635,0.001025
3.6375,0.001025
3.64,0.001025
3.6425,0.001025
3.645,0.001025
3.6475,0.001025
3.65,0.001025
3.6525,0.001025
3.655,0.001025
3.6575,0.001025
3.66,0.001025
3.6625,0.001025
3.665,0.001025
3.6675,0.001025
3.67,0.001025
3.6725,0.001025
3.675,0.001025
3.6775,0.001025
3.68,0.001025
